bucket_us,count
7104,2
7105,1
7106,1
7109,1
7110,1
7112,1
7119,1
7120,1
7121,2
7122,1
7124,1
7126,2
7128,1
7129,1
7132,1
7135,1
7136,1
7139,3
7141,1
7143,2
7146,2
7148,1
7151,1
7152,2
7155,1
7157,1
7163,1
7165,1
7167,1
7168,2
7169,1
7171,1
7172,1
7176,1
7178,1
7182,1
7185,1
7189,1
7190,1
7194,2
7195,1
7197,1
7212,1
7214,1
7217,1
7223,1
7242,1
7244,1
7245,1
7254,1
7256,1
7266,1
7268,1
7276,1
7279,1
7281,1
7287,1
7288,1
7294,1
7296,1
7302,1
7308,1
7310,1
7321,1
7323,1
7329,1
7338,1
7339,1
7345,1
7346,1
7358,1
7359,1
7368,1
7374,1
7378,1
7380,1
7387,2
7393,1
7402,1
7406,1
7451,1
7762,1
8003,1
8036,1
8039,1
8043,1
8072,1
8077,1
8084,1
8124,1
8141,1
8142,1
8146,1
8151,1
8162,1
8173,1
8177,1
8190,1
8198,1
8210,1
8211,1
8249,1
8259,1
8286,1
8319,2
8321,2
8332,1
8336,1
8337,1
8342,1
8363,1
8393,1
8958,1
8976,1
8992,1
9011,2
9015,1
9016,1
9022,1
9026,1
9027,1
9030,1
9031,1
9041,1
9042,1
9043,1
9044,3
9046,1
9048,1
9049,1
9052,1
9055,2
9057,1
9061,2
9066,1
9069,1
9071,1
9075,2
9076,2
9079,1
9082,1
9087,1
9088,1
9090,1
9094,1
9097,1
9098,1
9100,1
9101,1
9104,1
9106,1
9110,1
9112,1
9114,2
9120,1
9122,1
9124,1
9126,4
9127,1
9128,2
9130,1
9132,1
9137,2
9138,2
9139,2
9143,1
9145,2
9147,1
9148,2
9149,3
9152,1
9153,2
9154,1
9156,1
9157,1
9159,1
9160,1
9161,1
9162,1
9163,2
9164,1
9167,1
9168,1
9171,1
9173,1
9176,3
9177,1
9179,2
9187,1
9188,1
9196,1
9207,1
9211,1
9213,1
9221,2
9224,1
9226,1
9237,1
9245,1
9247,1
9269,1
9284,1
9294,1
9331,1
9337,1
9346,1
9347,1
9354,1
9357,1
9360,1
9373,1
9378,1
9391,1
9394,1
9407,1
9425,1
9426,1
9456,1
9471,1
10045,1
10046,1
10059,1
10063,1
10102,1
10120,1
10126,1
10149,1
10154,1
10157,1
10158,1
10187,1
10206,1
10220,1
10253,1
10254,1
10269,1
10270,1
10274,1
10276,2
10286,1
10291,1
10300,1
10306,1
10340,1
10345,1
10347,1
10356,1
10360,1
10371,1
10388,1
10402,1
10598,1
11054,1
