VM-exit counters per physical CPU (12 reasons):
  cpu         irq     timer      mmio       wfi   hvc-smc    sysreg    gic-if       sgi    cpu-up  sys-down   nothing     other
    1       15558     15160     45780     15160         -         -         -         -         -         -         -         -
    2        1045       742     30407      1650         7         -         -       126         -         -        11         -
    3        1757      1644        52      2543         -         -         -        18         -         -         2         -
Host periodic scheduler ticks (event-driven timer IRQs excluded):
  cpu   0:       3281
  cpu   1:       3284
  cpu   2:       3284
  cpu   3:       3281
axvisor:$ 
[2Kaxvisor:$ v
[2Kaxvisor:$ vm
[2Kaxvisor:$ vm 
[2Kaxvisor:$ vm c
[2Kaxvisor:$ vm co
[2Kaxvisor:$ vm con
[2Kaxvisor:$ vm cons
[2Kaxvisor:$ vm conso
[2Kaxvisor:$ vm consol
[2Kaxvisor:$ vm console
[2Kaxvisor:$ vm console 
[2Kaxvisor:$ vm console 2
✓ Attached VM[2] console; use Ctrl+X, then h to return to the shell
PERIODIC LATENCY START
sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
208,2090802368,38969011616,38969813984,802368
209,2100778032,38979011616,38979789648,778032
210,2110708528,38989011616,38989720144,708528
211,2120727216,38999011616,38999738832,727216
212,2130839344,39009011616,39009850960,839344
213,2140803328,39019011616,39019814944,803328
214,2150724800,39029011616,39029736416,724800
215,2160591968,39039011616,39039603584,591968
216,2170578016,39049011616,39049589632,578016
217,2180640208,39059011616,39059651824,640208
218,2190617760,39069011616,39069629376,617760
219,2200466176,39079011616,39079477792,466176
220,2210635984,39089011616,39089647600,635984
221,2220580176,39099011616,39099591792,580176
222,2230605168,39109011616,39109616784,605168
223,2240447536,39119011616,39119459152,447536
224,2250773408,39129011616,39129785024,773408
225,2260760848,39139011616,39139772464,760848
226,2270775952,39149011616,39149787568,775952
227,2280777424,39159011616,39159789040,777424
228,2290787440,39169011616,39169799056,787440
229,2300758592,39179011616,39179770208,758592
230,2310887152,39189011616,39189898768,887152
231,2320754496,39199011616,39199766112,754496
232,2330858048,39209011616,39209869664,858048
233,2340838448,39219011616,39219850064,838448
234,2350798512,39229011616,39229810128,798512
235,2360566048,39239011616,39239577664,566048
236,2370669968,39249011616,39249681584,669968
237,2380664928,39259011616,39259676544,664928
238,2390562384,39269011616,39269574000,562384
239,2400591616,39279011616,39279603232,591616
240,2410508800,39289011616,39289520416,508800
241,2420588336,39299011616,39299599952,588336
242,2430579824,39309011616,39309591440,579824
243,2440659728,39319011616,39319671344,659728
244,2450576912,39329011616,39329588528,576912
245,2460786208,39339011616,39339797824,786208
246,2470756176,39349011616,39349767792,756176
247,2480703056,39359011616,39359714672,703056
248,2490804160,39369011616,39369815776,804160
249,2500530976,39379011616,39379542592,530976
250,2510574288,39389011616,39389585904,574288
251,2520649024,39399011616,39399660640,649024
252,2530661760,39409011616,39409673376,661760
253,2540524880,39419011616,39419536496,524880
254,2550536112,39429011616,39429547728,536112
255,2560761296,39439011616,39439772912,761296
256,2570538560,39449011616,39449550176,538560
257,2580455872,39459011616,39459467488,455872
258,2590696496,39469011616,39469708112,696496
259,2600594672,39479011616,39479606288,594672
260,2610651120,39489011616,39489662736,651120
