VM-exit counters per physical CPU (12 reasons):
  cpu         irq     timer      mmio       wfi   hvc-smc    sysreg    gic-if       sgi    cpu-up  sys-down   nothing     other
    1       15239     15183     45849     15183         -         -         -         -         -         -         -         -
    2        1073       746     30408      1764         7         -         -       121         -         -        11         -
    3        1945      1853        52      2732         -         -         -        18         -         -         2         -
Host periodic scheduler ticks (event-driven timer IRQs excluded):
  cpu   0:       3278
  cpu   1:       3281
  cpu   2:       3279
  cpu   3:       3278
axvisor:$ 
[2Kaxvisor:$ v
[2Kaxvisor:$ vm
[2Kaxvisor:$ vm 
[2Kaxvisor:$ vm c
[2Kaxvisor:$ vm co
[2Kaxvisor:$ vm con
[2Kaxvisor:$ vm cons
[2Kaxvisor:$ vm conso
[2Kaxvisor:$ vm consol
[2Kaxvisor:$ vm console
[2Kaxvisor:$ vm console 
[2Kaxvisor:$ vm console 2
✓ Attached VM[2] console; use Ctrl+X, then h to return to the shell
PERIODIC LATENCY START
sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
193,1940635072,39002010144,39002645216,635072
194,1950513472,39012010144,39012523616,513472
195,1960531792,39022010144,39022541936,531792
196,1970545328,39032010144,39032555472,545328
197,1980509136,39042010144,39042519280,509136
198,1990520576,39052010144,39052530720,520576
199,2000511472,39062010144,39062521616,511472
200,2010502112,39072010144,39072512256,502112
201,2020549200,39082010144,39082559344,549200
202,2030505136,39092010144,39092515280,505136
203,2040532624,39102010144,39102542768,532624
204,2050500544,39112010144,39112510688,500544
205,2060586832,39122010144,39122596976,586832
206,2070509664,39132010144,39132519808,509664
207,2080602112,39142010144,39142612256,602112
208,2090543552,39152010144,39152553696,543552
209,2100451328,39162010144,39162461472,451328
210,2110421456,39172010144,39172431600,421456
211,2120536400,39182010144,39182546544,536400
212,2130501568,39192010144,39192511712,501568
213,2140600960,39202010144,39202611104,600960
214,2150507952,39212010144,39212518096,507952
215,2160514640,39222010144,39222524784,514640
216,2170520928,39232010144,39232531072,520928
217,2180450416,39242010144,39242460560,450416
218,2190650064,39252010144,39252660208,650064
219,2200442128,39262010144,39262452272,442128
220,2210466448,39272010144,39272476592,466448
221,2220407840,39282010144,39282417984,407840
222,2230400352,39292010144,39292410496,400352
223,2240422016,39302010144,39302432160,422016
224,2250506288,39312010144,39312516432,506288
225,2260497424,39322010144,39322507568,497424
226,2270499616,39332010144,39332509760,499616
227,2280461344,39342010144,39342471488,461344
228,2290517280,39352010144,39352527424,517280
229,2300512864,39362010144,39362523008,512864
230,2310512864,39372010144,39372523008,512864
231,2320508016,39382010144,39382518160,508016
232,2330506368,39392010144,39392516512,506368
233,2340429216,39402010144,39402439360,429216
234,2350527632,39412010144,39412537776,527632
235,2360602608,39422010144,39422612752,602608
236,2370441872,39432010144,39432452016,441872
237,2380590528,39442010144,39442600672,590528
238,2390495584,39452010144,39452505728,495584
239,2400601904,39462010144,39462612048,601904
240,2410510640,39472010144,39472520784,510640
241,2420514560,39482010144,39482524704,514560
242,2430505792,39492010144,39492515936,505792
243,2440604192,39502010144,39502614336,604192
244,2450510672,39512010144,39512520816,510672
245,2460519568,39522010144,39522529712,519568
246,2470517280,39532010144,39532527424,517280
247,2480623744,39542010144,39542633888,623744
248,2490545952,39552010144,39552556096,545952
249,2500555264,39562010144,39562565408,555264
250,2510532000,39572010144,39572542144,532000
251,2520557520,39582010144,39582567664,557520
252,2530506272,39592010144,39592516416,506272
253,2540528880,39602010144,39602539024,528880
254,2550514352,39612010144,39612524496,514352
255,2560609920,39622010144,39622620064,609920
256,2570530288,39632010144,39632540432,530288
257,2580524672,39642010144,39642534816,524672
258,2590508880,39652010144,39652519024,508880
259,2600510976,39662010144,39662521120,510976
260,2610508400,39672010144,39672518544,508400
261,2620517072,39682010144,39682527216,517072
262,2630531312,39692010144,39692541456,531312
263,2640509152,39702010144,39702519296,509152
264,2650507824,39712010144,39712517968,507824
265,2660555888,39722010144,39722566032,555888
266,2670507120,39732010144,39732517264,507120
267,2680623344,39742010144,39742633488,623344
268,2690512896,39752010144,39752523040,512896
269,2700855312,39762010144,39762865456,855312
270,2710522560,39772010144,39772532704,522560
271,2720494288,39782010144,39782504432,494288
272,2730570544,39792010144,39792580688,570544
273,2740583872,39802010144,39802594016,583872
274,2750502176,39812010144,39812512320,502176
275,2760620752,39822010144,39822630896,620752
276,2770508528,39832010144,39832518672,508528
277,2780527264,39842010144,39842537408,527264
278,2790512256,39852010144,39852522400,512256
279,2800527536,39862010144,39862537680,527536
280,2810516736,39872010144,39872526880,516736
281,2820500272,39882010144,39882510416,500272
282,2830479120,39892010144,39892489264,479120
283,2840529072,39902010144,39902539216,529072
284,2850498096,39912010144,39912508240,498096
285,2860517472,39922010144,39922527616,517472
286,2870508848,39932010144,39932518992,508848
287,2880535296,39942010144,39942545440,535296
288,2890577248,39952010144,39952587392,577248
289,2900587936,39962010144,39962598080,587936
290,2910519088,39972010144,39972529232,519088
291,2920507232,39982010144,39982517376,507232
292,2930474528,39992010144,39992484672,474528
293,2940515552,40002010144,40002525696,515552
294,2950504928,40012010144,40012515072,504928
295,2960597136,40022010144,40022607280,597136
296,2970520800,40032010144,40032530944,520800
297,2980604000,40042010144,40042614144,604000
298,2990513328,40052010144,40052523472,513328
299,3000509744,40062010144,40062519888,509744
PERIODIC LATENCY COMPLETE samples=300
