sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
84,0,38293,0,1880,2492,0,2142,28,0
84,1,158,0,587,33915,0,7715,10,0
85,0,38753,0,1899,2492,0,2168,28,0
85,1,160,0,594,34287,0,7805,10,0
86,0,39231,0,1899,2492,0,2193,29,0
86,1,162,0,604,34656,0,7897,10,0
87,0,39693,0,1915,2492,0,2219,29,0
87,1,164,0,612,35024,0,7989,10,0
88,0,40114,0,1973,2492,0,2244,29,0
88,1,167,0,618,35391,0,8083,11,0
89,0,40577,0,1987,2492,0,2269,30,0
89,1,168,0,625,35758,0,8175,11,0
90,0,41030,0,2013,2492,0,2295,30,0
90,1,170,0,633,36126,0,8268,11,0
91,0,41495,0,2025,2492,0,2320,30,0
91,1,173,0,636,36496,0,8358,11,0
92,0,41944,0,2057,2492,0,2345,31,0
92,1,175,0,641,36869,0,8449,11,0
93,0,42377,0,2102,2492,0,2371,31,0
93,1,177,0,648,37237,0,8541,11,0
94,0,42846,0,2110,2492,0,2396,31,0
94,1,179,0,655,37606,0,8632,11,0
95,0,43286,0,2149,2492,0,2421,32,0
95,1,181,0,663,37976,0,8723,11,0
96,0,43740,0,2175,2492,0,2446,32,0
96,1,184,0,667,38347,0,8814,12,0
97,0,44206,0,2188,2492,0,2471,32,0
97,1,186,0,674,38715,0,8907,12,0
98,0,44684,0,2188,2492,0,2497,33,0
98,1,188,0,681,39084,0,8999,12,0
99,0,45155,0,2195,2492,0,2522,33,0
99,1,191,0,687,39452,0,9090,12,0
100,0,45624,0,2204,2492,0,2547,33,0
100,1,193,0,690,39823,0,9182,12,0
101,0,46101,0,2207,2492,0,2572,34,0
101,1,195,0,699,40194,0,9273,12,0
102,0,46578,0,2208,2492,0,2597,34,0
102,1,198,0,706,40564,0,9363,12,0
103,0,47020,0,2245,2492,0,2623,34,0
103,1,200,0,713,40934,0,9455,12,0
104,0,47478,0,2266,2492,0,2649,35,0
104,1,202,0,719,41304,0,9547,12,0
105,0,47932,0,2290,2492,0,2674,35,0
105,1,206,0,724,41669,0,9640,13,0
106,0,48406,0,2297,2492,0,2699,35,0
106,1,208,0,732,42040,0,9731,13,0
107,0,48855,0,2325,2492,0,2725,35,0
107,1,210,0,738,42408,0,9823,13,0
108,0,49289,0,2369,2492,0,2750,36,0
108,1,213,0,746,42776,0,9916,13,0
109,0,49736,0,2401,2492,0,2775,36,0
109,1,216,0,753,43145,0,10008,13,0
110,0,50192,0,2423,2492,0,2801,36,0
110,1,218,0,760,43512,0,10100,13,0
111,0,50635,0,2460,2492,0,2826,37,0
111,1,220,0,766,43884,0,10191,13,0
112,0,51092,0,2481,2492,0,2851,37,0
112,1,221,0,772,44253,0,10283,13,0
113,0,51570,0,2481,2492,0,2876,37,0
113,1,222,0,780,44623,0,10374,13,0
114,0,52048,0,2483,2492,0,2901,38,0
114,1,223,0,787,44993,0,10466,14,0
115,0,52521,0,2486,2492,0,2926,38,0
115,1,226,0,794,45360,0,10559,14,0
116,0,52992,0,2496,2492,0,2952,38,0
116,1,228,0,801,45729,0,10650,14,0
117,0,53470,0,2496,2492,0,2977,39,0
117,1,230,0,807,46098,0,10743,14,0
118,0,53927,0,2518,2492,0,3003,39,0
118,1,232,0,810,46467,0,10836,14,0
