sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
286,2870529968,89179021392,89179551360,529968
287,2882227760,89189021392,89191249152,2227760
288,2902121808,89199021392,89211143200,12121808
289,2902435248,89209021392,89211456640,2435248
290,2910464240,89219021392,89219485632,464240
291,2922074672,89229021392,89231096064,2074672
292,2930559312,89239021392,89239580704,559312
293,2940436224,89249021392,89249457616,436224
294,2950390656,89259021392,89259412048,390656
295,2962151696,89269021392,89271173088,2151696
296,2970350448,89279021392,89279371840,350448
297,2980551600,89289021392,89289572992,551600
298,2990574496,89299021392,89299595888,574496
299,3000630576,89309021392,89309651968,630576
