sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
221,2220002041,8765000375,8765002416,2041
222,2230002041,8775000375,8775002416,2041
223,2240002041,8785000375,8785002416,2041
224,2250002041,8795000375,8795002416,2041
225,2260002041,8805000375,8805002416,2041
226,2270002041,8815000375,8815002416,2041
227,2280002041,8825000375,8825002416,2041
228,2290002041,8835000375,8835002416,2041
229,2300002041,8845000375,8845002416,2041
230,2310002041,8855000375,8855002416,2041
231,2320002041,8865000375,8865002416,2041
232,2330002041,8875000375,8875002416,2041
233,2340002041,8885000375,8885002416,2041
234,2350002041,8895000375,8895002416,2041
235,2360002041,8905000375,8905002416,2041
236,2370002041,8915000375,8915002416,2041
237,2380002041,8925000375,8925002416,2041
238,2390002041,8935000375,8935002416,2041
239,2400002041,8945000375,8945002416,2041
240,2410002041,8955000375,8955002416,2041
241,2420002041,8965000375,8965002416,2041
242,2430002041,8975000375,8975002416,2041
243,2440002041,8985000375,8985002416,2041
244,2450002041,8995000375,8995002416,2041
245,2460002041,9005000375,9005002416,2041
246,2470002041,9015000375,9015002416,2041
247,2480002041,9025000375,9025002416,2041
248,2490002041,9035000375,9035002416,2041
249,2500002041,9045000375,9045002416,2041
250,2510002041,9055000375,9055002416,2041
251,2520002041,9065000375,9065002416,2041
252,2530002041,9075000375,9075002416,2041
253,2540002041,9085000375,9085002416,2041
254,2550002041,9095000375,9095002416,2041
255,2560002041,9105000375,9105002416,2041
256,2570002041,9115000375,9115002416,2041
257,2580002041,9125000375,9125002416,2041
258,2590002041,9135000375,9135002416,2041
259,2600002041,9145000375,9145002416,2041
260,2610002041,9155000375,9155002416,2041
261,2620002041,9165000375,9165002416,2041
262,2630002041,9175000375,9175002416,2041
263,2640002041,9185000375,9185002416,2041
264,2650002041,9195000375,9195002416,2041
265,2660002041,9205000375,9205002416,2041
266,2670002041,9215000375,9215002416,2041
267,2680002041,9225000375,9225002416,2041
268,2690002041,9235000375,9235002416,2041
269,2700002041,9245000375,9245002416,2041
270,2710002041,9255000375,9255002416,2041
271,2720002041,9265000375,9265002416,2041
272,2730002041,9275000375,9275002416,2041
273,2740002041,9285000375,9285002416,2041
274,2750002041,9295000375,9295002416,2041
275,2760002041,9305000375,9305002416,2041
276,2770002041,9315000375,9315002416,2041
277,2780002041,9325000375,9325002416,2041
278,2790002041,9335000375,9335002416,2041
279,2800002041,9345000375,9345002416,2041
280,2810002041,9355000375,9355002416,2041
281,2820002041,9365000375,9365002416,2041
282,2830002041,9375000375,9375002416,2041
283,2840002041,9385000375,9385002416,2041
284,2850002041,9395000375,9395002416,2041
285,2860002041,9405000375,9405002416,2041
286,2870002041,9415000375,9415002416,2041
287,2880002041,9425000375,9425002416,2041
288,2890002041,9435000375,9435002416,2041
289,2900002041,9445000375,9445002416,2041
290,2910002041,9455000375,9455002416,2041
291,2920002041,9465000375,9465002416,2041
292,2930002041,9475000375,9475002416,2041
293,2940002041,9485000375,9485002416,2041
294,2950002041,9495000375,9495002416,2041
295,2960002041,9505000375,9505002416,2041
296,2970002041,9515000375,9515002416,2041
297,2980002041,9525000375,9525002416,2041
298,2990002041,9535000375,9535002416,2041
299,3000002041,9545000375,9545002416,2041
