sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
173,0,78595,0,3685,2473,0,4896,57,0
173,1,114,0,481,64608,0,18065,23,0
174,0,79047,0,3706,2473,0,4924,58,0
174,1,115,0,486,64961,0,18173,23,0
175,0,79522,0,3708,2473,0,4953,58,0
175,1,115,0,488,65315,0,18280,23,0
176,0,79998,0,3708,2473,0,4981,58,0
176,1,116,0,490,65669,0,18388,23,0
177,0,80465,0,3717,2473,0,5009,58,0
177,1,117,0,492,66025,0,18493,23,0
178,0,80936,0,3723,2473,0,5038,59,0
178,1,118,0,495,66382,0,18600,24,0
179,0,81412,0,3724,2473,0,5066,59,0
179,1,119,0,498,66740,0,18703,24,0
180,0,81879,0,3732,2473,0,5094,59,0
180,1,120,0,501,67095,0,18809,24,0
181,0,82311,0,3775,2473,0,5123,60,0
181,1,121,0,503,67445,0,18920,24,0
182,0,82767,0,3794,2473,0,5150,60,0
182,1,121,0,506,67807,0,19018,24,0
183,0,83215,0,3822,2473,0,5179,60,0
183,1,122,0,509,68169,0,19116,24,0
184,0,83679,0,3833,2473,0,5207,61,0
184,1,122,0,512,68531,0,19214,25,0
185,0,84128,0,3862,2473,0,5236,61,0
185,1,123,0,513,68888,0,19319,25,0
186,0,84540,0,3922,2473,0,5265,61,0
186,1,123,0,516,69246,0,19418,25,0
187,0,84991,0,3948,2473,0,5293,62,0
187,1,123,0,518,69606,0,19519,25,0
188,0,85439,0,3976,2473,0,5322,62,0
188,1,123,0,520,69964,0,19620,25,0
189,0,85891,0,3998,2473,0,5350,62,0
189,1,124,0,522,70323,0,19721,25,0
190,0,86343,0,4023,2473,0,5379,63,0
190,1,125,0,527,70682,0,19823,26,0
191,0,86817,0,4024,2473,0,5408,63,0
191,1,125,0,530,71038,0,19929,26,0
192,0,87290,0,4026,2473,0,5437,63,0
192,1,126,0,531,71397,0,20030,26,0
193,0,87750,0,4041,2473,0,5465,64,0
193,1,127,0,536,71756,0,20130,26,0
194,0,88222,0,4044,2473,0,5493,64,0
194,1,127,0,539,72115,0,20230,26,0
195,0,88697,0,4045,2473,0,5521,64,0
195,1,127,0,542,72474,0,20332,26,0
196,0,89151,0,4067,2473,0,5549,65,0
196,1,128,0,545,72828,0,20436,27,0
197,0,89602,0,4091,2473,0,5578,65,0
197,1,129,0,546,73189,0,20538,27,0
198,0,90057,0,4112,2473,0,5606,65,0
198,1,129,0,548,73550,0,20637,27,0
199,0,90515,0,4131,2473,0,5635,66,0
199,1,131,0,553,73911,0,20738,27,0
200,0,90969,0,4154,2473,0,5663,66,0
200,1,131,0,555,74270,0,20842,27,0
201,0,91397,0,4202,2473,0,5691,66,0
201,1,131,0,560,74621,0,20952,27,0
202,0,91850,0,4225,2473,0,5720,67,0
202,1,131,0,562,74978,0,21056,27,0
203,0,92309,0,4239,2473,0,5748,67,0
203,1,132,0,566,75332,0,21161,28,0
204,0,92756,0,4267,2473,0,5777,67,0
204,1,133,0,570,75686,0,21267,28,0
205,0,93203,0,4296,2473,0,5806,68,0
205,1,133,0,571,76042,0,21374,28,0
206,0,93679,0,4296,2473,0,5835,68,0
206,1,134,0,573,76401,0,21475,28,0
207,0,94155,0,4296,2473,0,5864,68,0
207,1,135,0,576,76756,0,21582,28,0
208,0,94621,0,4306,2473,0,5892,69,0
208,1,135,0,580,77107,0,21693,28,0
209,0,95084,0,4317,2473,0,5920,69,0
209,1,136,0,582,77456,0,21804,28,0
210,0,95560,0,4317,2473,0,5949,69,0
210,1,136,0,583,77804,0,21919,29,0
211,0,96029,0,4324,2473,0,5978,69,0
211,1,138,0,585,78154,0,22031,29,0
212,0,96468,0,4359,2473,0,6006,70,0
212,1,138,0,587,78508,0,22136,29,0
213,0,96922,0,4381,2473,0,6035,70,0
213,1,138,0,591,78869,0,22237,29,0
214,0,97381,0,4396,2473,0,6063,70,0
214,1,139,0,595,79230,0,22336,29,0
215,0,97842,0,4410,2473,0,6091,71,0
215,1,139,0,598,79589,0,22439,29,0
216,0,98296,0,4431,2473,0,6120,71,0
216,1,140,0,600,79947,0,22542,29,0
217,0,98720,0,4484,2473,0,6149,71,0
217,1,141,0,602,80307,0,22643,29,0
218,0,99186,0,4494,2473,0,6177,72,0
218,1,141,0,605,80664,0,22749,30,0
219,0,99613,0,4539,2473,0,6205,72,0
219,1,142,0,608,81023,0,22849,30,0
220,0,100059,0,4570,2473,0,6234,72,0
220,1,142,0,611,81383,0,22949,30,0
221,0,100521,0,4583,2473,0,6263,73,0
221,1,142,0,613,81739,0,23051,30,0
222,0,100997,0,4583,2473,0,6291,73,0
222,1,143,0,616,82099,0,23151,30,0
223,0,101466,0,4588,2473,0,6320,73,0
223,1,144,0,620,82455,0,23255,30,0
224,0,101925,0,4606,2473,0,6348,74,0
224,1,144,0,622,82806,0,23367,31,0
225,0,102379,0,4627,2473,0,6376,74,0
225,1,144,0,623,83159,0,23476,31,0
226,0,102854,0,4627,2473,0,6405,74,0
226,1,144,0,626,83510,0,23585,31,0
227,0,103301,0,4657,2473,0,6433,75,0
227,1,144,0,631,83870,0,23688,31,0
228,0,103737,0,4694,2473,0,6461,75,0
228,1,145,0,634,84219,0,23799,31,0
229,0,104189,0,4720,2473,0,6490,75,0
229,1,146,0,637,84577,0,23903,31,0
230,0,104648,0,4734,2473,0,6519,76,0
230,1,147,0,639,84931,0,24008,31,0
231,0,105103,0,4754,2473,0,6547,76,0
231,1,148,0,642,85289,0,24110,32,0
232,0,105544,0,4790,2473,0,6575,76,0
232,1,149,0,645,85655,0,24206,32,0
233,0,105965,0,4845,2473,0,6604,77,0
233,1,149,0,649,86019,0,24303,32,0
234,0,106433,0,4851,2473,0,6632,77,0
234,1,149,0,653,86379,0,24401,32,0
235,0,106870,0,4892,2473,0,6660,77,0
235,1,150,0,655,86742,0,24501,32,0
236,0,107327,0,4911,2473,0,6688,78,0
236,1,150,0,656,87103,0,24600,32,0
237,0,107795,0,4918,2473,0,6717,78,0
237,1,152,0,660,87465,0,24699,33,0
238,0,108269,0,4918,2473,0,6745,78,0
238,1,152,0,662,87822,0,24801,33,0
239,0,108739,0,4925,2473,0,6774,79,0
239,1,152,0,665,88179,0,24905,33,0
240,0,109208,0,4932,2473,0,6803,79,0
240,1,153,0,666,88538,0,25009,33,0
241,0,109681,0,4934,2473,0,6831,79,0
241,1,153,0,670,88890,0,25118,33,0
242,0,110157,0,4934,2473,0,6860,80,0
242,1,154,0,673,89241,0,25229,33,0
243,0,110590,0,4975,2473,0,6889,80,0
243,1,155,0,676,89598,0,25332,33,0
244,0,111051,0,4990,2473,0,6917,80,0
