sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
153,1,126,0,450,55364,0,17643,16,0
154,0,70545,0,2969,2474,0,4064,49,0
154,1,127,0,453,55709,0,17758,17,0
155,0,71008,0,2981,2474,0,4091,49,0
155,1,128,0,455,56053,0,17870,17,0
156,0,71470,0,2997,2474,0,4117,50,0
156,1,129,0,460,56389,0,17989,17,0
157,0,71911,0,3033,2474,0,4143,50,0
157,1,130,0,464,56730,0,18107,17,0
158,0,72334,0,3089,2474,0,4170,50,0
158,1,130,0,467,57069,0,18225,17,0
159,0,72806,0,3094,2474,0,4197,51,0
159,1,131,0,470,57411,0,18339,17,0
160,0,73250,0,3128,2474,0,4223,51,0
160,1,131,0,473,57753,0,18456,17,0
161,0,73703,0,3153,2474,0,4249,51,0
161,1,132,0,475,58096,0,18570,17,0
162,0,74167,0,3168,2474,0,4276,52,0
162,1,133,0,477,58439,0,18685,17,0
163,0,74643,0,3169,2474,0,4302,52,0
163,1,133,0,479,58779,0,18803,18,0
164,0,75117,0,3174,2474,0,4328,52,0
164,1,133,0,482,59119,0,18921,18,0
165,0,75589,0,3178,2474,0,4354,53,0
165,1,134,0,484,59460,0,19037,18,0
166,0,76066,0,3181,2474,0,4379,53,0
166,1,135,0,488,59804,0,19152,18,0
167,0,76543,0,3182,2474,0,4405,53,0
167,1,136,0,490,60148,0,19266,18,0
168,0,76984,0,3219,2474,0,4432,53,0
168,1,136,0,495,60490,0,19382,18,0
169,0,77436,0,3244,2474,0,4458,54,0
169,1,139,0,497,60834,0,19494,18,0
170,0,77886,0,3271,2474,0,4485,54,0
170,1,139,0,500,61177,0,19609,18,0
171,0,78351,0,3281,2474,0,4511,54,0
171,1,140,0,503,61518,0,19724,18,0
172,0,78817,0,3295,2474,0,4538,55,0
172,1,141,0,506,61859,0,19842,19,0
173,0,79255,0,3334,2474,0,4564,55,0
173,1,143,0,509,62197,0,19961,19,0
174,0,79699,0,3368,2474,0,4590,55,0
174,1,144,0,512,62538,0,20078,19,0
175,0,80166,0,3378,2474,0,4616,56,0
175,1,145,0,515,62881,0,20194,19,0
176,0,80604,0,3420,2474,0,4642,56,0
176,1,146,0,520,63226,0,20308,19,0
177,0,81059,0,3441,2474,0,4668,56,0
177,1,148,0,524,63568,0,20421,19,0
178,0,81526,0,3453,2474,0,4695,57,0
178,1,149,0,527,63909,0,20539,19,0
179,0,82003,0,3453,2474,0,4721,57,0
179,1,149,0,529,64251,0,20655,19,0
180,0,82478,0,3457,2474,0,4747,57,0
180,1,149,0,532,64597,0,20769,19,0
181,0,82948,0,3465,2474,0,4774,58,0
181,1,150,0,536,64941,0,20883,19,0
182,0,83424,0,3467,2474,0,4799,58,0
182,1,152,0,539,65283,0,20998,20,0
183,0,83902,0,3468,2474,0,4825,58,0
183,1,153,0,541,65628,0,21111,20,0
184,0,84348,0,3497,2474,0,4852,58,0
184,1,154,0,544,65973,0,21222,20,0
185,0,84811,0,3513,2474,0,4878,59,0
185,1,154,0,548,66317,0,21337,20,0
186,0,85266,0,3537,2474,0,4904,59,0
186,1,155,0,549,66662,0,21452,20,0
187,0,85733,0,3548,2474,0,4930,59,0
187,1,156,0,552,67005,0,21568,20,0
188,0,86188,0,3570,2474,0,4956,60,0
188,1,156,0,555,67351,0,21681,20,0
189,0,86626,0,3611,2474,0,4983,60,0
189,1,157,0,558,67693,0,21797,20,0
190,0,87060,0,3656,2474,0,5009,60,0
190,1,158,0,561,68036,0,21913,20,0
191,0,87520,0,3675,2474,0,5035,61,0
191,1,159,0,564,68380,0,22027,21,0
192,0,87970,0,3703,2474,0,5061,61,0
192,1,160,0,569,68726,0,22140,21,0
193,0,88419,0,3732,2474,0,5088,61,0
193,1,162,0,573,69070,0,22255,21,0
194,0,88897,0,3732,2474,0,5114,62,0
194,1,163,0,576,69410,0,22371,21,0
195,0,89374,0,3732,2474,0,5140,62,0
195,1,164,0,580,69753,0,22487,21,0
196,0,89838,0,3748,2474,0,5167,62,0
196,1,165,0,582,70095,0,22604,21,0
197,0,90304,0,3757,2474,0,5193,63,0
197,1,166,0,585,70434,0,22722,21,0
198,0,90783,0,3757,2474,0,5220,63,0
198,1,169,0,589,70778,0,22839,21,0
199,0,91253,0,3764,2474,0,5246,63,0
199,1,171,0,591,71118,0,22955,21,0
200,0,91669,0,3826,2474,0,5272,63,0
200,1,172,0,594,71463,0,23069,21,0
201,0,92131,0,3843,2474,0,5298,64,0
201,1,172,0,597,71806,0,23185,21,0
202,0,92567,0,3884,2474,0,5323,64,0
202,1,173,0,601,72149,0,23299,22,0
203,0,93038,0,3893,2474,0,5349,64,0
203,1,174,0,604,72496,0,23413,22,0
204,0,93490,0,3919,2474,0,5375,65,0
204,1,175,0,607,72840,0,23527,22,0
205,0,93928,0,3959,2474,0,5402,65,0
205,1,175,0,609,73183,0,23641,22,0
206,0,94377,0,3986,2474,0,5427,65,0
206,1,176,0,615,73525,0,23756,22,0
207,0,94839,0,4002,2474,0,5453,66,0
207,1,177,0,619,73863,0,23874,22,0
208,0,95300,0,4019,2474,0,5479,66,0
208,1,178,0,621,74205,0,23989,22,0
209,0,95751,0,4047,2474,0,5505,66,0
209,1,178,0,624,74549,0,24104,22,0
210,0,96228,0,4047,2474,0,5532,67,0
210,1,178,0,627,74886,0,24223,22,0
211,0,96705,0,4048,2474,0,5558,67,0
211,1,179,0,630,75228,0,24341,23,0
212,0,97176,0,4056,2474,0,5585,67,0
212,1,180,0,633,75572,0,24454,23,0
213,0,97647,0,4063,2474,0,5610,67,0
213,1,180,0,635,75917,0,24569,23,0
214,0,98124,0,4063,2474,0,5637,68,0
214,1,181,0,636,76260,0,24683,23,0
215,0,98589,0,4077,2474,0,5663,68,0
215,1,181,0,638,76605,0,24798,23,0
216,0,99032,0,4109,2474,0,5689,68,0
216,1,181,0,641,76943,0,24915,23,0
217,0,99472,0,4148,2474,0,5716,69,0
217,1,183,0,645,77289,0,25028,23,0
218,0,99928,0,4169,2474,0,5743,69,0
218,1,185,0,651,77632,0,25142,23,0
219,0,100390,0,4186,2474,0,5770,69,0
219,1,186,0,653,77977,0,25256,23,0
220,0,100840,0,4213,2474,0,5796,70,0
220,1,187,0,655,78320,0,25371,23,0
221,0,101258,0,4273,2474,0,5823,70,0
221,1,188,0,656,78661,0,25487,24,0
222,0,101727,0,4282,2474,0,5849,70,0
222,1,189,0,662,79007,0,25600,24,0
223,0,102167,0,4319,2474,0,5875,71,0
223,1,190,0,664,79349,0,25715,24,0
224,0,102628,0,4336,2474,0,5901,71,0
224,1,191,0,666,79690,0,25831,24,0
225,0,103092,0,4349,2474,0,5928,71,0
225,1,193,0,667,80032,0,25945,24,0
226,0,103569,0,4349,2474,0,5954,72,0
226,1,193,0,670,80379,0,26057,24,0
227,0,104042,0,4353,2474,0,5981,72,0
227,1,193,0,673,80719,0,26172,24,0
228,0,104510,0,4362,2474,0,6007,72,0
228,1,194,0,676,81062,0,26285,24,0
229,0,104985,0,4365,2474,0,6033,73,0
229,1,195,0,680,81406,0,26400,24,0
230,0,105462,0,4365,2474,0,6059,73,0
230,1,197,0,683,81751,0,26513,25,0
231,0,105918,0,4387,2474,0,6085,73,0
231,1,198,0,685,82091,0,26630,25,0
232,0,106377,0,4407,2474,0,6111,73,0
232,1,198,0,689,82432,0,26748,25,0
233,0,106829,0,4432,2474,0,6137,74,0
233,1,199,0,693,82771,0,26865,25,0
234,0,107296,0,4444,2474,0,6163,74,0
234,1,200,0,695,83113,0,26981,25,0
235,0,107758,0,4459,2474,0,6190,74,0
235,1,200,0,700,83455,0,27096,25,0
236,0,108193,0,4502,2474,0,6217,75,0
236,1,201,0,705,83799,0,27211,25,0
237,0,108621,0,4552,2474,0,6243,75,0
237,1,202,0,707,84142,0,27326,25,0
238,0,109091,0,4560,2474,0,6270,75,0
238,1,203,0,709,84484,0,27441,26,0
239,0,109542,0,4586,2474,0,6297,76,0
239,1,204,0,713,84825,0,27558,26,0
240,0,110005,0,4601,2474,0,6323,76,0
240,1,204,0,716,85165,0,27676,26,0
241,0,110477,0,4607,2474,0,6348,76,0
241,1,206,0,721,85503,0,27795,26,0
242,0,110954,0,4607,2474,0,6375,77,0
242,1,207,0,723,85849,0,27907,26,0
243,0,111424,0,4616,2474,0,6401,77,0
243,1,208,0,726,86194,0,28022,26,0
244,0,111893,0,4624,2474,0,6427,77,0
244,1,209,0,728,86538,0,28135,26,0
245,0,112370,0,4625,2474,0,6454,78,0
245,1,210,0,730,86879,0,28251,26,0
246,0,112848,0,4625,2474,0,6480,78,0
246,1,210,0,732,87222,0,28366,26,0
247,0,113291,0,4660,2474,0,6507,78,0
247,1,211,0,734,87569,0,28478,27,0
248,0,113755,0,4675,2474,0,6533,79,0
248,1,212,0,739,87914,0,28590,27,0
249,0,114204,0,4702,2474,0,6559,79,0
249,1,213,0,741,88256,0,28706,27,0
250,0,114679,0,4706,2474,0,6585,79,0
250,1,214,0,745,88600,0,28821,27,0
251,0,115137,0,4726,2474,0,6611,80,0
251,1,215,0,748,88943,0,28936,27,0
252,0,115583,0,4756,2474,0,6637,80,0
252,1,216,0,751,89287,0,29049,27,0
253,0,116033,0,4783,2474,0,6663,80,0
253,1,216,0,754,89631,0,29162,27,0
254,0,116490,0,4805,2474,0,6689,81,0
254,1,218,0,757,89974,0,29278,27,0
255,0,116949,0,4824,2474,0,6716,81,0
255,1,218,0,758,90315,0,29394,28,0
256,0,117407,0,4842,2474,0,6742,81,0
256,1,219,0,760,90657,0,29510,28,0
257,0,117883,0,4843,2474,0,6768,81,0
257,1,220,0,763,90998,0,29625,28,0
258,0,118361,0,4844,2474,0,6794,82,0
