sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
172,0,50,0,426,88149,0,181,32,0
172,1,76,0,354,66878,0,15228,23,0
173,0,50,0,427,88648,0,181,32,0
173,1,76,0,355,67249,0,15317,24,0
174,0,51,0,429,89146,0,182,32,0
174,1,76,0,356,67620,0,15406,24,0
175,0,51,0,430,89645,0,183,32,0
175,1,78,0,359,67992,0,15494,24,0
176,0,51,0,432,90142,0,184,33,0
176,1,79,0,360,68364,0,15582,24,0
177,0,51,0,433,90641,0,185,33,0
177,1,80,0,364,68733,0,15672,24,0
178,0,51,0,434,91138,0,186,33,0
178,1,80,0,365,69104,0,15761,24,0
179,0,52,0,435,91637,0,187,33,0
179,1,80,0,365,69478,0,15849,24,0
180,0,52,0,436,92135,0,188,33,0
180,1,81,0,368,69845,0,15940,25,0
181,0,52,0,437,92634,0,189,33,0
181,1,81,0,370,70216,0,16029,25,0
182,0,52,0,439,93131,0,190,34,0
182,1,82,0,372,70588,0,16118,25,0
183,0,52,0,440,93630,0,191,34,0
183,1,82,0,376,70958,0,16208,25,0
184,0,52,0,441,94127,0,192,34,0
184,1,83,0,380,71329,0,16297,25,0
185,0,52,0,443,94626,0,193,34,0
185,1,84,0,382,71700,0,16386,25,0
186,0,53,0,444,95123,0,194,34,0
186,1,85,0,383,72074,0,16474,25,0
187,0,53,0,445,95622,0,195,35,0
187,1,85,0,385,72445,0,16563,26,0
188,0,54,0,446,96120,0,196,35,0
188,1,86,0,386,72817,0,16651,26,0
189,0,54,0,447,96619,0,197,35,0
189,1,86,0,389,73190,0,16740,26,0
190,0,55,0,448,97116,0,198,35,0
190,1,87,0,392,73562,0,16828,26,0
191,0,55,0,449,97615,0,199,35,0
191,1,87,0,393,73933,0,16917,26,0
192,0,57,0,450,98112,0,200,36,0
192,1,88,0,396,74303,0,17006,26,0
193,0,57,0,451,98611,0,201,36,0
193,1,89,0,399,74674,0,17096,27,0
194,0,57,0,453,99108,0,202,36,0
194,1,89,0,400,75044,0,17186,27,0
195,0,57,0,454,99607,0,203,36,0
195,1,90,0,403,75416,0,17275,27,0
196,0,57,0,455,100104,0,204,36,0
196,1,90,0,404,75787,0,17363,27,0
197,0,57,0,456,100603,0,205,36,0
197,1,91,0,406,76159,0,17452,27,0
198,0,58,0,458,101100,0,206,37,0
198,1,91,0,409,76531,0,17541,27,0
199,0,58,0,458,101599,0,206,37,0
199,1,91,0,410,76900,0,17631,27,0
200,0,58,0,460,102097,0,208,37,0
200,1,93,0,411,77270,0,17721,28,0
201,0,58,0,461,102596,0,208,37,0
201,1,93,0,414,77641,0,17809,28,0
202,0,58,0,463,103093,0,209,37,0
202,1,93,0,416,78011,0,17899,28,0
203,0,58,0,464,103592,0,210,38,0
203,1,94,0,417,78383,0,17987,28,0
204,0,59,0,466,104089,0,211,38,0
204,1,95,0,420,78756,0,18076,28,0
205,0,59,0,466,104588,0,212,38,0
205,1,95,0,422,79127,0,18164,28,0
206,0,59,0,468,105086,0,213,38,0
206,1,95,0,424,79500,0,18252,29,0
207,0,59,0,469,105585,0,214,38,0
207,1,96,0,424,79874,0,18339,29,0
208,0,60,0,471,106082,0,215,38,0
208,1,96,0,425,80247,0,18426,29,0
209,0,60,0,471,106581,0,215,39,0
209,1,97,0,428,80618,0,18515,29,0
210,0,60,0,473,107078,0,217,39,0
210,1,97,0,430,80991,0,18603,29,0
211,0,60,0,474,107577,0,218,39,0
211,1,98,0,432,81362,0,18693,29,0
212,0,61,0,476,108074,0,219,39,0
212,1,98,0,434,81732,0,18783,29,0
213,0,62,0,476,108573,0,219,39,0
213,1,98,0,438,82104,0,18871,29,0
214,0,62,0,478,109071,0,221,39,0
214,1,100,0,439,82474,0,18961,30,0
215,0,62,0,479,109570,0,221,40,0
215,1,100,0,442,82847,0,19049,30,0
216,0,62,0,480,110067,0,222,40,0
216,1,101,0,445,83215,0,19140,30,0
217,0,62,0,481,110566,0,223,40,0
217,1,102,0,446,83588,0,19229,30,0
218,0,63,0,482,111064,0,224,40,0
218,1,103,0,448,83958,0,19319,30,0
219,0,63,0,483,111563,0,225,40,0
219,1,104,0,450,84329,0,19407,30,0
220,0,63,0,485,112060,0,226,41,0
220,1,104,0,451,84703,0,19495,30,0
221,0,63,0,486,112559,0,227,41,0
221,1,104,0,452,85076,0,19583,30,0
222,0,64,0,488,113056,0,228,41,0
