sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
231,1,141,0,619,86854,0,21678,26,0
232,0,57,0,410,118227,0,216,39,0
232,1,142,0,623,87217,0,21772,26,0
233,0,57,0,410,118727,0,217,39,0
233,1,143,0,625,87580,0,21866,26,0
234,0,57,0,411,119226,0,218,39,0
234,1,143,0,627,87943,0,21959,26,0
235,0,57,0,412,119724,0,219,39,0
235,1,143,0,631,88304,0,22054,26,0
236,0,57,0,413,120223,0,220,39,0
236,1,143,0,635,88667,0,22147,26,0
237,0,57,0,413,120722,0,220,40,0
237,1,144,0,637,89033,0,22239,27,0
238,0,58,0,415,121221,0,221,40,0
238,1,144,0,639,89396,0,22334,27,0
239,0,58,0,416,121720,0,222,40,0
239,1,145,0,642,89762,0,22426,27,0
240,0,58,0,416,122219,0,223,40,0
240,1,146,0,645,90123,0,22522,27,0
241,0,58,0,417,122718,0,224,40,0
241,1,146,0,646,90486,0,22616,27,0
242,0,59,0,418,123217,0,225,40,0
242,1,147,0,649,90853,0,22709,27,0
243,0,59,0,419,123716,0,225,41,0
243,1,147,0,651,91219,0,22801,27,0
244,0,59,0,420,124215,0,226,41,0
244,1,147,0,653,91583,0,22894,27,0
245,0,59,0,421,124714,0,227,41,0
245,1,148,0,656,91947,0,22988,27,0
246,0,59,0,421,125212,0,228,41,0
246,1,149,0,658,92310,0,23082,27,0
247,0,60,0,422,125711,0,228,41,0
247,1,150,0,661,92674,0,23176,28,0
248,0,60,0,423,126210,0,229,41,0
248,1,150,0,664,93036,0,23269,28,0
249,0,61,0,423,126709,0,230,42,0
249,1,150,0,667,93401,0,23362,28,0
250,0,61,0,424,127208,0,231,42,0
250,1,151,0,669,93764,0,23455,28,0
251,0,62,0,425,127707,0,232,42,0
251,1,151,0,671,94128,0,23549,28,0
252,0,62,0,426,128206,0,233,42,0
252,1,151,0,674,94491,0,23643,28,0
253,0,62,0,426,128704,0,234,42,0
253,1,152,0,676,94859,0,23734,28,0
254,0,62,0,427,129203,0,234,42,0
254,1,152,0,677,95224,0,23827,28,0
255,0,62,0,428,129702,0,235,42,0
255,1,153,0,679,95591,0,23918,28,0
256,0,63,0,428,130201,0,236,43,0
256,1,154,0,683,95953,0,24015,29,0
257,0,64,0,429,130700,0,237,43,0
257,1,154,0,684,96318,0,24107,29,0
258,0,64,0,430,131199,0,237,43,0
258,1,155,0,687,96680,0,24202,29,0
259,0,64,0,431,131697,0,239,43,0
259,1,157,0,690,97036,0,24304,29,0
260,0,64,0,432,132196,0,240,43,0
260,1,158,0,696,97388,0,24409,29,0
261,0,64,0,433,132695,0,241,43,0
261,1,158,0,697,97749,0,24505,29,0
262,0,65,0,433,133194,0,241,44,0
262,1,160,0,700,98112,0,24599,29,0
263,0,65,0,434,133693,0,242,44,0
263,1,161,0,702,98474,0,24693,29,0
264,0,65,0,435,134191,0,243,44,0
264,1,161,0,704,98836,0,24788,29,0
265,0,65,0,436,134690,0,244,44,0
265,1,161,0,706,99199,0,24882,30,0
266,0,65,0,437,135189,0,245,44,0
266,1,163,0,709,99562,0,24975,30,0
267,0,65,0,438,135688,0,246,44,0
267,1,164,0,712,99928,0,25067,30,0
268,0,66,0,439,136187,0,247,45,0
268,1,164,0,715,100296,0,25158,30,0
269,0,66,0,440,136686,0,247,45,0
269,1,165,0,718,100661,0,25251,30,0
270,0,66,0,441,137185,0,248,45,0
270,1,165,0,721,101026,0,25344,30,0
271,0,66,0,442,137683,0,249,45,0
271,1,166,0,722,101392,0,25436,30,0
272,0,67,0,443,138182,0,250,45,0
272,1,166,0,724,101757,0,25529,30,0
273,0,67,0,444,138681,0,251,45,0
273,1,166,0,726,102120,0,25624,30,0
274,0,67,0,445,139180,0,251,46,0
274,1,166,0,729,102483,0,25718,31,0
275,0,67,0,446,139679,0,252,46,0
275,1,167,0,732,102844,0,25814,31,0
276,0,67,0,447,140178,0,253,46,0
276,1,167,0,734,103208,0,25907,31,0
277,0,67,0,447,140677,0,254,46,0
277,1,168,0,737,103572,0,26000,31,0
